,channel_1,channel_12,channel_13,channel_14,channel_15,channel_16,channel_17,channel_18,channel_19,channel_2,channel_20,channel_21,channel_22,channel_23,channel_24,channel_25,channel_26,channel_27,channel_28,channel_29,channel_3,channel_30,channel_31,channel_32,channel_33,channel_34,channel_35,channel_36,channel_37,channel_38,channel_39,channel_40,channel_41,channel_42,channel_43,channel_44,channel_45,channel_46,channel_47,channel_48,channel_49,channel_50,channel_51,channel_52,channel_53,channel_54,channel_55,channel_56,channel_57,channel_58,channel_59,channel_60,channel_61,channel_62,channel_63,channel_64,channel_65,channel_66,channel_67,channel_68,channel_69,channel_70,channel_71,channel_72,channel_73,channel_74,channel_75,channel_76
channel_20,-0.0019403177150813476,0.9786401159454827,0.9929309971667608,0.8068137207230339,0.9442420316058611,0.9395695477484027,0.9945108819445473,0.9877624025434599,0.9527540257256186,0.0021667423544405313,1.0,0.7872720161190984,0.945329816953521,0.9436600647741765,0.9390318171582894,0.9898981013723577,0.9737594597481135,0.9959651950306102,0.9704132062623804,0.8643123439743102,0.0068521694902230635,0.9308983055576823,0.9452140491662635,0.9394521931460773,0.9413478593903472,0.9869523730374313,0.9426357861607645,0.9463173451550052,0.9618440658382655,0.9305234280866788,0.937814782888424,0.941415723006488,0.06817708586335222,0.06909963623300779,0.13462973962631275,0.040824183838629714,0.07108362139522696,0.08570188225995354,0.5922699339168518,0.6220450531918409,0.6065021457599852,0.5930805848631762,0.6221535689329173,0.6076643890954192,0.012302060667200746,-0.0034813799966759416,0.007686975417321956,-0.061355711783269026,0.9248651800277153,0.9262314657901607,0.9234417120980905,0.9252538705482594,-0.956380585906381,-0.25582327924295545,-0.25609902349418134,0.0029791827152865717,0.0046293910016404404,0.9248341970922871,-0.453588474881416,-0.06157454415154542,0.08484029554278733,0.009149691982842118,0.008618192301030418,0.009362595392863262,0.0047552184510516165,-0.005945321576114596,0.010820221094816835,0.012008649006229704
channel_21,0.017928513026053784,0.7850084605755353,0.7899511297160665,0.9966497658922228,0.8035790072167096,0.7180209434050456,0.7860143799520524,0.7736843881017903,0.7523688873096288,0.018486703213520028,0.7872720161190984,1.0,0.8017533542540182,0.8033993809977729,0.7177742986057825,0.7714858945106581,0.7837738315753359,0.7856228465404166,0.7668682681331016,0.9790364396656224,0.024739099350580333,0.9077322443405751,0.8017090599129899,0.7181763339701861,0.7189277113021287,0.7863661239035976,0.7618192327426713,0.7686279057857927,0.7772412688123683,0.9072569113510169,0.801378409114213,0.7194161252336297,0.0952813336259165,0.0787473798607009,0.1446667006578671,0.0664895782767483,0.0913509475490109,0.09487465514054677,0.37356795745170246,0.4037053931950578,0.3881056407036592,0.3741238354148989,0.40424000490668516,0.38850130028878466,0.00836598059792851,0.0023812442263662355,0.003335330922609425,-0.0442209361151836,0.7167958353096774,0.7149566581985111,0.7146746720292074,0.7136330837075667,-0.7176989063116402,-0.3477057586668645,-0.34914984719766473,0.009909202555011445,0.00482229845763779,0.7052065530366812,-0.3180652433223598,-0.034863674154665604,0.059781086568033104,0.02090425014303895,0.01256502600630359,0.012028115995799837,0.0177789354341172,0.011396708159921828,0.026077902526774974,0.024344226904056975
channel_22,0.007709759833660189,0.9406390866275378,0.9486569136550699,0.8183362280601946,0.9964766043603634,0.8559427034201129,0.9445447384895186,0.9287544416682051,0.90242126214731,0.011373431699510625,0.945329816953521,0.8017533542540182,1.0,0.9964197056993551,0.8553236450002515,0.9252399278483361,0.9414599632803835,0.9425656403299689,0.9201116437457886,0.8712126041310905,0.01557083337162598,0.9272330392378052,0.9983742797746713,0.855925431543997,0.8573555185378923,0.9434930678104367,0.9126670815437615,0.9246562093120742,0.9341849108003438,0.9272443408836493,0.9978727457805465,0.8572486412548439,0.12335751790849366,0.11128218976299516,0.1882493446835814,0.087103529553094,0.12694900544975277,0.1290807004281008,0.40981059932258745,0.44460793443688185,0.4259473466181767,0.41086162580867724,0.44462255932642736,0.42735143294099254,0.014788731582030059,-0.005011083055253151,-0.0006262138422613425,-0.05361435387596421,0.852211168971858,0.8505922232491406,0.8511832024139564,0.8489649186300593,-0.8519095741947926,-0.48535448079827925,-0.48644001894163924,0.002049427752299784,0.004671856033654749,0.8349604421322139,-0.37861504810656404,-0.04580968527198081,0.0709068072345117,0.019263257444545188,0.01304166962745095,0.011498732793894812,0.014871039062820033,0.007137542137162216,0.023440176252093343,0.023266276874054213
channel_23,0.007585985485429142,0.9379147233488786,0.9468167966783217,0.8201048738098069,0.9982747060118302,0.8590872124174176,0.9430010566133468,0.9277418608613263,0.9033732429980658,0.011512566616282511,0.9436600647741765,0.8033993809977729,0.9964197056993551,1.0,0.8584436891719591,0.9242902022556129,0.9373651600546786,0.941171521996709,0.9165511581288965,0.8734260059734367,0.01618143557429617,0.931150132702912,0.9963056271710071,0.8590432817619756,0.8604525797487205,0.9407581436349075,0.9106081913962507,0.9193836321046911,0.9319533827033853,0.9312493295106539,0.9954261315426248,0.8603049622519592,0.12079499674061143,0.10784611371045408,0.18381153695592087,0.08510400025985185,0.1225259882109681,0.12600414991360542,0.41748025495180097,0.45200028051850516,0.4335345913698305,0.4185279638452132,0.45196046145074636,0.43497485421700866,0.01493869418985416,-0.004669696979021206,-0.0006578711440761488,-0.0529758286452655,0.8521810119113178,0.850875149487608,0.8512809251288155,0.8491845260578657,-0.8498347360385239,-0.4892702821112245,-0.4904609942679845,0.003878347287881611,0.0037700415576291334,0.8384898298553729,-0.3797827428088608,-0.045081927795780095,0.07587963719940491,0.018384849267243288,0.011885964100865018,0.010094249994928958,0.013550294378754199,0.005968053276385881,0.02039076135956377,0.021786319822646262
channel_24,-0.005966920487379748,0.9498264003123855,0.9434299805286137,0.742707469910139,0.8586763772508755,0.9981018046659809,0.9347969807055313,0.9256357634024245,0.907511017446296,-0.002184166432033443,0.9390318171582894,0.7177742986057825,0.8553236450002515,0.8584436891719591,1.0,0.9321518769961625,0.9326778693006927,0.9385482809245294,0.9233335642329269,0.8119093752004578,0.004492526118674752,0.9078469117096586,0.8548654330556862,0.9981448279755125,0.998101453643222,0.9500769932955487,0.9284098971233311,0.9164301786450325,0.929327432444151,0.9075325100897521,0.8400216592329875,0.9981633175824821,-0.008859372149686814,0.011393751405591115,0.050211593408625445,-0.023385843620196273,-0.00358933856173821,0.02066995290311514,0.8089174397789494,0.8307031056157467,0.8198144725646328,0.8095067097574948,0.8306325608389417,0.8207902726634857,0.011313370435533583,-0.002881259367285403,0.011691580786150128,-0.07096984093904485,0.9835710200732631,0.9863555878510671,0.9842553600798761,0.9858903866686315,-0.9804808597910161,-0.015545688433682989,-0.016503532863319098,0.002722025329733018,0.0024607780082723067,0.9806848035369662,-0.5468900114191123,-0.08259207634969407,0.11359833373364704,-0.0012838817537520915,0.0005373992838166253,0.00624711900039891,-0.0013594664915803916,-0.010993740607596805,-0.0077874441665956445,0.00037751584907626566
channel_25,-0.00250105861486629,0.9547170702729465,0.9780672032450405,0.7912219931248473,0.9252524090993663,0.932534633878314,0.9892079151331575,0.990824606039017,0.9320498600150742,0.0017847431425857142,0.9898981013723577,0.7714858945106581,0.9252399278483361,0.9242902022556129,0.9321518769961625,1.0,0.9567825880711751,0.9915340795349333,0.9727529696276922,0.8488851015942703,0.0067903460434551085,0.9164985258972604,0.9250872759666581,0.9324907812825071,0.9345289308504935,0.9707397186427353,0.9048280063002413,0.9224975315251006,0.9284426350680015,0.9160612707751687,0.9171837440127465,0.9346438053317013,0.06835383469801115,0.06663710958049703,0.1330113341641292,0.04118641313401097,0.0686523215997284,0.08462662387536751,0.6070978273843063,0.6359042932235641,0.6211130499394066,0.6082079959098609,0.6360847581722743,0.6223152206061705,0.012893241660855434,-0.002804549128419371,0.008518317647215706,-0.06151406413153681,0.9164368332450419,0.9189772593146789,0.914696288418421,0.9180254783702184,-0.9472996291466852,-0.23102455395417107,-0.23131298365657424,0.0022766132043578915,0.004050349260281952,0.915943563659961,-0.4564159060209425,-0.06191737197741494,0.08699217946148538,0.004083819644490914,0.00994716403485071,0.0099665527251766,-0.0002483258822301355,-0.01195362398462739,0.009847512304475652,0.010819724371137474
channel_26,0.00033314862360214157,0.9850255745546296,0.9778740113913773,0.8031972711877048,0.9371154153862213,0.9333148578589644,0.9702371611676565,0.9551213834976102,0.903513774282073,0.004181389887102351,0.9737594597481135,0.7837738315753359,0.9414599632803835,0.9373651600546786,0.9326778693006927,0.9567825880711751,1.0,0.9697528804724627,0.9803194589723351,0.8601982932011843,0.009095876703477083,0.9262982217828409,0.9414235767652486,0.9331815386063447,0.9335067644107721,0.9903847879516391,0.9492645491260581,0.9882524375271936,0.9630607940096493,0.92568239782738,0.9341197100768742,0.9335881457873224,0.07827026620410348,0.07604919275846678,0.14534522853165247,0.049281523626897666,0.0809842643437551,0.0932342810860217,0.5799692077834832,0.6099073555626621,0.5939501095754893,0.580629311144147,0.60973223358275,0.595324326096078,0.012052385297647692,-0.0028797937695881288,0.003595727151956047,-0.06057161140748551,0.9298259224249503,0.9302780477839636,0.929445357129262,0.9299397671458903,-0.9508661985250078,-0.25947788856669873,-0.25971979696994124,0.0010043581438880496,0.003790974317293409,0.9083810238453995,-0.44244181440273983,-0.06017068203299199,0.08053418157470306,0.009960126914313682,0.005891430178725394,0.007802439361565319,0.007305948269566944,-0.0025531351296714825,0.010436943410851978,0.012931383669077312
channel_27,-0.003868664700050374,0.9762477470529716,0.9922481646893689,0.8051707219140741,0.9418254989859115,0.9390559358346751,0.9939768398962685,0.9897788849410514,0.9538263145889005,0.0006269509498708884,0.9959651950306102,0.7856228465404166,0.9425656403299689,0.941171521996709,0.9385482809245294,0.9915340795349333,0.9697528804724627,1.0,0.9685321420456257,0.8627048957771037,0.004583904314750219,0.9294286107193378,0.9424666329371971,0.9389789023115687,0.9408946290935651,0.9849710847010404,0.9410014729277079,0.9420890021702146,0.9586843573783114,0.9290841293497257,0.9349837181602617,0.9409826944264335,0.06685496319971086,0.06656076239817109,0.13461005195092957,0.039479622004455685,0.06787315222231667,0.08577659072342736,0.5945565814589481,0.6241249305864313,0.6086819628450815,0.5953264011672976,0.6243573740895553,0.609877607952268,0.012112452210872883,-0.0023506059486594856,0.007606108309285927,-0.06091769471942867,0.9233600575356107,0.9249870020216512,0.9219593438549963,0.9239553698518556,-0.9557345364142166,-0.2526252620503923,-0.25288786361633103,0.0030480345971105258,0.004111523113088683,0.9246492633042925,-0.45423177858296754,-0.06192012090829215,0.08569630185996385,0.007881048533164927,0.008416058076347929,0.008622925877457598,0.0037151473828102646,-0.006678528323135591,0.009719913593772467,0.012175786341726799
channel_28,-0.00041195761382448897,0.9541491898613438,0.9605243429515639,0.7864376490393159,0.9168926870446761,0.9238050924256072,0.9667370025243489,0.9623991369667946,0.866627540242462,0.0038405130809801044,0.9704132062623804,0.7668682681331016,0.9201116437457886,0.9165511581288965,0.9233335642329269,0.9727529696276922,0.9803194589723351,0.9685321420456257,1.0,0.8437275521164445,0.0093961392856636,0.9103405621987611,0.9201087890388567,0.9236928781381418,0.9240702062330028,0.9740287306234311,0.8941846546226472,0.9643956528530352,0.9148122859590134,0.9097299780535515,0.9123161703691471,0.9242982970751008,0.08645351868650841,0.07720400234843496,0.15159027293347674,0.05762449200062669,0.08475660563079342,0.09829555171099705,0.594261496303251,0.623320826290708,0.6081632522739042,0.5954116933627881,0.6232556555724331,0.6096455122456753,0.011899759697572546,-0.0028836547307897462,0.005806575924052528,-0.06091724086716914,0.9203402230719506,0.9224378180392783,0.9193249039492785,0.9221536441586986,-0.9397430677659389,-0.23624385920284519,-0.23650313636491146,0.0013652254897346787,0.004840521915372687,0.8934160971311822,-0.442123069180408,-0.06094206437956986,0.08253686704415375,0.0023433655396534274,0.010373104827049026,0.010602835614023741,0.0006160571713439576,-0.012128754152075802,0.012157645543597613,0.012174002632486958
channel_29,0.013255343744655822,0.863441295362058,0.8673914858265409,0.9835440447804755,0.8735468257101137,0.8121402914207809,0.8626033552195304,0.849838560778199,0.8270041158977178,0.014820168078901783,0.8643123439743102,0.9790364396656224,0.8712126041310905,0.8734260059734367,0.8119093752004578,0.8488851015942703,0.8601982932011843,0.8627048957771037,0.8437275521164445,1.0,0.0224256306481239,0.9632449594676379,0.8710298749837637,0.8122632865829451,0.8129310172926144,0.8651439182178268,0.8391408099641755,0.8440741902948211,0.8535802776348149,0.9629417027556952,0.8680003901696401,0.813268035553788,0.08277872174674528,0.0724687544452483,0.1379476555557984,0.05516502069992352,0.08029703839554042,0.0882515982115377,0.4674696805844913,0.4979654998264295,0.4821259421039077,0.4680403443300041,0.4983791183363875,0.4827601167461598,0.010068559670624727,0.00041601492214851914,0.003635504101144656,-0.04983631243333365,0.8042200156987973,0.803331205705101,0.8025896019910019,0.802097921562686,-0.8046232532460142,-0.34299283530362,-0.34451259468397133,0.00827893807630058,0.003989797261420318,0.797485955305415,-0.3743066053957293,-0.045202985030228925,0.07392825358455353,0.01636231388860774,0.009984019256315719,0.010750090162935974,0.014226706833037839,0.005618916154109155,0.01967070826044112,0.018358796538303513
channel_3,0.8191912462116473,0.006987579656540028,0.006983608043003366,0.0239191525125192,0.015101334296683614,0.004479240144310157,0.00698917715408504,0.006720571204203343,0.002394314046317811,0.8616794099380566,0.0068521694902230635,0.024739099350580333,0.01557083337162598,0.01618143557429617,0.004492526118674752,0.0067903460434551085,0.009095876703477083,0.004583904314750219,0.0093961392856636,0.0224256306481239,1.0,0.017625905945900393,0.015184692468998047,0.004655845474048794,0.0045011184960535855,0.008166370026720028,0.005046611820178292,0.009600912893901853,0.00600371508785492,0.01757621213686803,0.015776942249179467,0.0050604034311020505,0.008409331138587123,0.011010235605228475,0.002383293416126066,0.0022366151706788716,0.013316191799983985,-0.0002455863473902506,-0.005952686634501901,-0.005543916346905923,-0.005380279519278902,-0.005603697895666698,-0.004188659067982823,-0.005147528848093112,0.003685685923292343,0.0012754500855045611,0.003699941239848079,-0.009585145381824116,0.011083245954665005,0.010238387931122311,0.010564899678848293,0.01100327069164823,-0.0012034969398483412,-0.024112090792785392,-0.02419430957068589,-0.0004135988591746989,0.002206182289386209,0.004358995301676976,0.006890703778082614,0.007963084183989857,-0.001049541896399749,0.0025460760187382015,-0.000846791424165979,0.004203899830563623,-0.0010741089155112753,-0.01162238318826496,0.005864458004238925,-0.010947079837521053
